Date;ProdCode;ProdName;Quantity
2022-03-08;252;EG TAMARILLO;1
2022-03-08;253;EG TAMARINDO;3
2022-03-08;254;EG TOPINAMBUR;6
2022-03-08;255;SF COCCO;43
2022-03-08;256;SF GINGER;257
2022-03-08;258;SF MANIOCA;2
2022-03-08;259;SF PLATANO;36
2022-03-08;260;AVOCADO Confez;747
2022-03-08;261;SE MANGO;363
2022-03-08;262;PAPAYA Confez;4
2022-03-08;264;EG COCCO PRETAGLIATO;20
2022-03-08;265;EG MELOGRANO;13
2022-03-08;266;EG PASSION;130
2022-03-08;271;EG ORTAGGI VARI;1
2022-03-08;275;EG COCCO DA BERE;12
2022-03-08;281;DISIDRATATO SFUSO;2
2022-03-08;282;EG DISIDRATATO;48
2022-03-08;283;BANANITO ALBANO;46
2022-03-08;284;SE MANGO V/A;112
2022-03-08;285;PAPAYA V/A Confez;10
2022-03-08;300;NEGOZIO BANANITO;21
2022-03-09;1;ANANAS AVION;6
2022-03-09;2;ANANAS MARE;241
2022-03-09;4;AVOCADO Orig;4386
2022-03-09;5;FRUTTA VARIA;12
2022-03-09;6;ORTAGGI VARI;231
2022-03-09;7;BANANITO MARE;13
2022-03-09;8;BANANITO AVION;6
2022-03-09;9;ERBE AROMATICHE;28
2022-03-09;11;CARAMBOLA;6
2022-03-09;12;CHERIMOIA;28
2022-03-09;13;CILIEGIE;16
2022-03-09;23;INDIVIA BELGA;25
2022-03-09;26;LIME AVION;12
2022-03-09;27;MAIS PANNOCCHIE;10
2022-03-09;28;MANGO AVION;222
2022-03-09;29;MANGO NAVE;1891
2022-03-09;30;MANGOSTIN;2
2022-03-09;31;MELOGRANO MAG;302
2022-03-09;32;MELONI GIALLI;19
2022-03-09;36;PAPAYA FORMOSA Orig;38
2022-03-09;38;NASHI;92
2022-03-09;39;NOCI DI COCCO;178
2022-03-09;42;PASSION FRUIT;333
2022-03-09;43;PATATA DOLCE;1027
2022-03-09;44;PHISALIS;59
2022-03-09;45;PIMENTO ANTILLE;18
2022-03-09;46;PLATANO;10
2022-03-09;47;POMELO;232
2022-03-09;48;GINGER;671
2022-03-09;50;RAFANO;2
2022-03-09;51;RAMBUTAN;4
2022-03-09;52;SCALOGNO;20
2022-03-09;53;SEDANO RAPA;16
2022-03-09;54;TAMARINDO DOLCE;4
2022-03-09;55;UVA VARIA;24
2022-03-09;60;EG CURCUMA;6
2022-03-09;67;MELONI CANTALUPO;60
2022-03-09;73;POMPELMI;35
2022-03-09;75;Art Descrittivo;1
2022-03-09;79;DATTERI CONGELATI;3
2022-03-09;80;VARI;2
2022-03-09;84;ZUCCHE VARIE;15
2022-03-09;85;PATATINE;4
2022-03-09;89;AGLIO;5
2022-03-09;92;ARANCE;818
2022-03-09;93;VERDURE CINESI;7
2022-03-09;98;GRANADILLA;4
2022-03-09;99;MARACUJA;4
2022-03-09;100;PITHAIA GIALLA-ROSSA;21
2022-03-09;101;LIME MARE;795
2022-03-09;105;NETTARINE;9
2022-03-09;108;MIRTILLI;91
2022-03-09;115;FICHI INDIA;7
2022-03-09;120;TOPINAMBUR;34
2022-03-09;125;IMBALLAGGI;103
2022-03-09;127;AVOCADO HASS Orig;2338
2022-03-09;129;FIORI;12
2022-03-09;131;MACEDONIE ESOTICHE;274
2022-03-09;132;PAPAYA V/A Orig;70
2022-03-09;133;Imballi;122938
2022-03-09;134;CIPOLLINE PELATE;38
2022-03-09;136;MELE;48
2022-03-09;137;RADICI BIANCHE;28
2022-03-09;138;BANANE ROSSE;3
2022-03-09;139;GOYAVA;1
2022-03-09;142;KUMQUAT;5
2022-03-09;146;MANDARINI;113
2022-03-09;147;CONTRIBUTI VARI;1081
2022-03-09;149;EG RAFANO;3
2022-03-09;152;SPEZIE;-11
2022-03-09;153;PATATE;59
2022-03-09;165;CAVOLO CINESE;2
2022-03-09;195;AVOCADO HASS Confez;1932
2022-03-09;207;MINIVERDURE;185
2022-03-09;209;EG ASPARAGI;-6
2022-03-09;210;EG BANANE ROSSE;1
2022-03-09;211;EG BANANITO;2
2022-03-09;215;EG COCCO;291
2022-03-09;216;EG DATTERI;-4
2022-03-09;222;EG GRANADILLA;4
2022-03-09;225;EG KUMQUAT;16
2022-03-09;228;EG LIME;333
2022-03-09;231;EG LEMONGRASS;3
2022-03-09;232;EG MARACUIA;1
2022-03-09;233;EG MIRTILLI;44
2022-03-09;235;EG NASHI;3
2022-03-09;237;EG PATATE DOLCI;94
2022-03-09;240;EG PHISALIS;55
2022-03-09;241;EG PIMENTO;75
2022-03-09;242;EG PITHAIA GIALLA;1
2022-03-09;243;EG PITHAIA ROSSA;14
2022-03-09;244;EG PLATANO;83
2022-03-09;245;EG POMELO;4
2022-03-09;247;EG RAD GINGER;139
2022-03-09;253;EG TAMARINDO;6
2022-03-09;254;EG TOPINAMBUR;14
2022-03-09;255;SF COCCO;108
2022-03-09;256;SF GINGER;82
2022-03-09;258;SF MANIOCA;8
2022-03-09;259;SF PLATANO;33
2022-03-09;260;AVOCADO Confez;871
2022-03-09;261;SE MANGO;440
2022-03-09;262;PAPAYA Confez;34
2022-03-09;263;SE ANANAS BABY;-5
2022-03-09;264;EG COCCO PRETAGLIATO;36
2022-03-09;265;EG MELOGRANO;20
2022-03-09;266;EG PASSION;167
2022-03-09;269;NOCI DI COCCO BINS;1
2022-03-09;271;EG ORTAGGI VARI;13
2022-03-09;275;EG COCCO DA BERE;4
2022-03-09;282;EG DISIDRATATO;6
2022-03-09;283;BANANITO ALBANO;73
2022-03-09;284;SE MANGO V/A;144
2022-03-09;285;PAPAYA V/A Confez;1
2022-03-09;300;NEGOZIO BANANITO;15
2022-03-10;2;ANANAS MARE;522
2022-03-10;4;AVOCADO Orig;2941
2022-03-10;6;ORTAGGI VARI;107
2022-03-10;7;BANANITO MARE;9
2022-03-10;8;BANANITO AVION;1
2022-03-10;9;ERBE AROMATICHE;47
2022-03-10;10;CURCUMA ORIGINALE;3
2022-03-10;11;CARAMBOLA;13
2022-03-10;12;CHERIMOIA;25
2022-03-10;13;CILIEGIE;56
2022-03-10;16;SCATOLAME;3
2022-03-10;18;DATTERI MEDJHUL;1
2022-03-10;23;INDIVIA BELGA;14
2022-03-10;26;LIME AVION;4
2022-03-10;27;MAIS PANNOCCHIE;1
2022-03-10;28;MANGO AVION;190
2022-03-10;29;MANGO NAVE;1191
2022-03-10;30;MANGOSTIN;2
2022-03-10;31;MELOGRANO MAG;151
2022-03-10;32;MELONI GIALLI;47
2022-03-10;36;PAPAYA FORMOSA Orig;117
2022-03-10;38;NASHI;85
2022-03-10;39;NOCI DI COCCO;131
2022-03-10;41;PAPAYA Orig;2
2022-03-10;42;PASSION FRUIT;342
2022-03-10;43;PATATA DOLCE;1119
2022-03-10;44;PHISALIS;51
2022-03-10;45;PIMENTO ANTILLE;31
2022-03-10;46;PLATANO;48
2022-03-10;47;POMELO;293
2022-03-10;48;GINGER;339
2022-03-10;49;MANIOCA;66
2022-03-10;50;RAFANO;5
2022-03-10;51;RAMBUTAN;3
2022-03-10;53;SEDANO RAPA;8
2022-03-10;55;UVA VARIA;10
2022-03-10;60;EG CURCUMA;2
2022-03-10;67;MELONI CANTALUPO;41
2022-03-10;73;POMPELMI;80
2022-03-10;75;Art Descrittivo;1
2022-03-10;79;DATTERI CONGELATI;1
2022-03-10;80;VARI;18
2022-03-10;84;ZUCCHE VARIE;10
2022-03-10;85;PATATINE;2
2022-03-10;89;AGLIO;4
2022-03-10;92;ARANCE;404
2022-03-10;93;VERDURE CINESI;1
2022-03-10;98;GRANADILLA;5
2022-03-10;99;MARACUJA;3
2022-03-10;100;PITHAIA GIALLA-ROSSA;40
2022-03-10;101;LIME MARE;904
2022-03-10;106;SUSINE;5
2022-03-10;108;MIRTILLI;306
2022-03-10;120;TOPINAMBUR;34
2022-03-10;123;PRODOTTI TROPICANA;0
2022-03-10;125;IMBALLAGGI;101
2022-03-10;127;AVOCADO HASS Orig;2080
2022-03-10;129;FIORI;17
2022-03-10;130;SUCCHI CENTRIFUGATI;67
2022-03-10;131;MACEDONIE ESOTICHE;290
2022-03-10;132;PAPAYA V/A Orig;195
2022-03-10;133;Imballi;85891
2022-03-10;134;CIPOLLINE PELATE;20
2022-03-10;136;MELE;192
2022-03-10;137;RADICI BIANCHE;28
2022-03-10;140;COCCO FRESCO;12
2022-03-10;142;KUMQUAT;6
2022-03-10;146;MANDARINI;338
2022-03-10;147;CONTRIBUTI VARI;4792
2022-03-10;149;EG RAFANO;2
2022-03-10;153;PATATE;0
2022-03-10;165;CAVOLO CINESE;1
2022-03-10;195;AVOCADO HASS Confez;2258
2022-03-10;207;MINIVERDURE;34
2022-03-10;211;EG BANANITO;1
2022-03-10;215;EG COCCO;316
2022-03-10;216;EG DATTERI;38
2022-03-10;225;EG KUMQUAT;17
2022-03-10;227;EG LICHIUS;0
2022-03-10;228;EG LIME;324
2022-03-10;231;EG LEMONGRASS;2
2022-03-10;233;EG MIRTILLI;310
2022-03-10;237;EG PATATE DOLCI;23
2022-03-10;240;EG PHISALIS;52
2022-03-10;241;EG PIMENTO;96
2022-03-10;243;EG PITHAIA ROSSA;5
2022-03-10;244;EG PLATANO;65
2022-03-10;245;EG POMELO;16
2022-03-10;247;EG RAD GINGER;197
2022-03-10;253;EG TAMARINDO;5
2022-03-10;254;EG TOPINAMBUR;10
2022-03-10;255;SF COCCO;39
2022-03-10;256;SF GINGER;141
2022-03-10;258;SF MANIOCA;14
2022-03-10;259;SF PLATANO;36
2022-03-10;260;AVOCADO Confez;933
2022-03-10;261;SE MANGO;496
2022-03-10;262;PAPAYA Confez;49
2022-03-10;264;EG COCCO PRETAGLIATO;27
2022-03-10;265;EG MELOGRANO;9
2022-03-10;266;EG PASSION;126
2022-03-10;275;EG COCCO DA BERE;10
2022-03-10;282;EG DISIDRATATO;41
2022-03-10;283;BANANITO ALBANO;77
2022-03-10;284;SE MANGO V/A;182
2022-03-10;285;PAPAYA V/A Confez;47
2022-03-10;300;NEGOZIO BANANITO;27
2022-03-11;2;ANANAS MARE;69
2022-03-11;4;AVOCADO Orig;2017
2022-03-11;5;FRUTTA VARIA;13
2022-03-11;6;ORTAGGI VARI;124
2022-03-11;8;BANANITO AVION;1
2022-03-11;9;ERBE AROMATICHE;87
2022-03-11;10;CURCUMA ORIGINALE;3
2022-03-11;11;CARAMBOLA;3
2022-03-11;12;CHERIMOIA;7
2022-03-11;13;CILIEGIE;6
2022-03-11;18;DATTERI MEDJHUL;15
2022-03-11;23;INDIVIA BELGA;28
2022-03-11;26;LIME AVION;4
2022-03-11;27;MAIS PANNOCCHIE;3
2022-03-11;28;MANGO AVION;221
2022-03-11;29;MANGO NAVE;1549
2022-03-11;31;MELOGRANO MAG;948
2022-03-11;32;MELONI GIALLI;38
2022-03-11;36;PAPAYA FORMOSA Orig;145
2022-03-11;38;NASHI;157
2022-03-11;39;NOCI DI COCCO;143
2022-03-11;42;PASSION FRUIT;170
2022-03-11;43;PATATA DOLCE;704
2022-03-11;44;PHISALIS;53
2022-03-11;45;PIMENTO ANTILLE;34
2022-03-11;46;PLATANO;51
2022-03-11;47;POMELO;333
2022-03-11;48;GINGER;235
2022-03-11;49;MANIOCA;16
2022-03-11;50;RAFANO;4
2022-03-11;52;SCALOGNO;49
2022-03-11;53;SEDANO RAPA;12
2022-03-11;55;UVA VARIA;82
2022-03-11;60;EG CURCUMA;5
2022-03-11;67;MELONI CANTALUPO;31
2022-03-11;73;POMPELMI;86
2022-03-11;75;Art Descrittivo;0
2022-03-11;76;ANANAS BABY;1
2022-03-11;79;DATTERI CONGELATI;13
2022-03-11;80;VARI;2
2022-03-11;84;ZUCCHE VARIE;2
2022-03-11;85;PATATINE;4
2022-03-11;89;AGLIO;53
2022-03-11;92;ARANCE;1640
2022-03-11;93;VERDURE CINESI;4
2022-03-11;98;GRANADILLA;8
2022-03-11;99;MARACUJA;3
2022-03-11;100;PITHAIA GIALLA-ROSSA;15
2022-03-11;101;LIME MARE;1654
2022-03-11;108;MIRTILLI;217
2022-03-11;120;TOPINAMBUR;2
2022-03-11;125;IMBALLAGGI;109
2022-03-11;127;AVOCADO HASS Orig;2080
2022-03-11;129;FIORI;3
2022-03-11;131;MACEDONIE ESOTICHE;287
2022-03-11;132;PAPAYA V/A Orig;243
2022-03-11;133;Imballi;101330
2022-03-11;134;CIPOLLINE PELATE;48
2022-03-11;136;MELE;24
2022-03-11;137;RADICI BIANCHE;11
2022-03-11;138;BANANE ROSSE;2
2022-03-11;142;KUMQUAT;15
2022-03-11;143;PERE;77
2022-03-11;146;MANDARINI;1943
2022-03-11;147;CONTRIBUTI VARI;1684
2022-03-11;149;EG RAFANO;4
2022-03-11;153;PATATE;19
2022-03-11;165;CAVOLO CINESE;22
2022-03-11;195;AVOCADO HASS Confez;3308
2022-03-11;207;MINIVERDURE;19
2022-03-11;211;EG BANANITO;1
2022-03-11;215;EG COCCO;144
2022-03-11;216;EG DATTERI;2
2022-03-11;222;EG GRANADILLA;2
2022-03-11;225;EG KUMQUAT;21
2022-03-11;228;EG LIME;422
2022-03-11;231;EG LEMONGRASS;6
2022-03-11;232;EG MARACUIA;1
2022-03-11;233;EG MIRTILLI;206
2022-03-11;235;EG NASHI;2
2022-03-11;237;EG PATATE DOLCI;15
2022-03-11;240;EG PHISALIS;38
2022-03-11;241;EG PIMENTO;61
2022-03-11;243;EG PITHAIA ROSSA;9
2022-03-11;244;EG PLATANO;80
2022-03-11;245;EG POMELO;3
2022-03-11;247;EG RAD GINGER;294
2022-03-11;253;EG TAMARINDO;8
2022-03-11;254;EG TOPINAMBUR;8
2022-03-11;255;SF COCCO;57
2022-03-11;256;SF GINGER;273
2022-03-11;258;SF MANIOCA;1
2022-03-11;259;SF PLATANO;30
2022-03-11;260;AVOCADO Confez;700
2022-03-11;261;SE MANGO;555
2022-03-11;262;PAPAYA Confez;51
2022-03-11;264;EG COCCO PRETAGLIATO;21
2022-03-11;265;EG MELOGRANO;2
2022-03-11;266;EG PASSION;163
2022-03-11;269;NOCI DI COCCO BINS;1
2022-03-11;271;EG ORTAGGI VARI;2
2022-03-11;275;EG COCCO DA BERE;10
2022-03-11;278;MANGO BAULETTO;15
2022-03-11;281;DISIDRATATO SFUSO;3
2022-03-11;282;EG DISIDRATATO;1
2022-03-11;283;BANANITO ALBANO;65
2022-03-11;284;SE MANGO V/A;190
2022-03-11;285;PAPAYA V/A Confez;85
2022-03-11;300;NEGOZIO BANANITO;19
2022-03-12;2;ANANAS MARE;100
2022-03-12;4;AVOCADO Orig;2847
2022-03-12;5;FRUTTA VARIA;32
2022-03-12;6;ORTAGGI VARI;183
2022-03-12;7;BANANITO MARE;17
2022-03-12;8;BANANITO AVION;5
2022-03-12;9;ERBE AROMATICHE;87
2022-03-12;11;CARAMBOLA;8
2022-03-12;12;CHERIMOIA;20
2022-03-12;16;SCATOLAME;2
2022-03-12;18;DATTERI MEDJHUL;3
2022-03-12;20;EDDOS;1
2022-03-12;23;INDIVIA BELGA;74
2022-03-12;27;MAIS PANNOCCHIE;2
2022-03-12;28;MANGO AVION;311
2022-03-12;29;MANGO NAVE;2565
2022-03-12;31;MELOGRANO MAG;513
2022-03-12;32;MELONI GIALLI;105
2022-03-12;36;PAPAYA FORMOSA Orig;287
2022-03-12;38;NASHI;34
2022-03-12;39;NOCI DI COCCO;38
2022-03-12;42;PASSION FRUIT;356
2022-03-12;43;PATATA DOLCE;765
2022-03-12;44;PHISALIS;35
2022-03-12;45;PIMENTO ANTILLE;70
2022-03-12;46;PLATANO;40
2022-03-12;47;POMELO;921
2022-03-12;48;GINGER;260
2022-03-12;49;MANIOCA;8
2022-03-12;50;RAFANO;7
2022-03-12;51;RAMBUTAN;2
2022-03-12;52;SCALOGNO;6
2022-03-12;53;SEDANO RAPA;11
2022-03-12;54;TAMARINDO DOLCE;1
2022-03-12;55;UVA VARIA;30
2022-03-12;60;EG CURCUMA;3
2022-03-12;67;MELONI CANTALUPO;8
2022-03-12;73;POMPELMI;67
2022-03-12;75;Art Descrittivo;1
2022-03-12;76;ANANAS BABY;2
2022-03-12;80;VARI;6
2022-03-12;84;ZUCCHE VARIE;45
2022-03-12;85;PATATINE;4
2022-03-12;89;AGLIO;13
2022-03-12;92;ARANCE;465
2022-03-12;93;VERDURE CINESI;5
2022-03-12;98;GRANADILLA;16
2022-03-12;99;MARACUJA;6
2022-03-12;100;PITHAIA GIALLA-ROSSA;52
2022-03-12;101;LIME MARE;1085
2022-03-12;105;NETTARINE;2
2022-03-12;108;MIRTILLI;240
2022-03-12;120;TOPINAMBUR;67
2022-03-12;125;IMBALLAGGI;139
2022-03-12;127;AVOCADO HASS Orig;1919
2022-03-12;129;FIORI;19
2022-03-12;130;SUCCHI CENTRIFUGATI;116
2022-03-12;131;MACEDONIE ESOTICHE;237
2022-03-12;132;PAPAYA V/A Orig;326
2022-03-12;133;Imballi;115673
2022-03-12;134;CIPOLLINE PELATE;51
2022-03-12;137;RADICI BIANCHE;23
2022-03-12;138;BANANE ROSSE;1
2022-03-12;139;GOYAVA;6
2022-03-12;142;KUMQUAT;27
2022-03-12;146;MANDARINI;437
2022-03-12;147;CONTRIBUTI VARI;8635
2022-03-12;149;EG RAFANO;1
2022-03-12;153;PATATE;31
2022-03-12;165;CAVOLO CINESE;7
2022-03-12;195;AVOCADO HASS Confez;3162
2022-03-12;200;CIPOLLE;20
2022-03-12;207;MINIVERDURE;86
2022-03-12;211;EG BANANITO;5
2022-03-12;215;EG COCCO;731
2022-03-12;216;EG DATTERI;26
2022-03-12;222;EG GRANADILLA;3
2022-03-12;225;EG KUMQUAT;22
2022-03-12;228;EG LIME;612
2022-03-12;231;EG LEMONGRASS;3
2022-03-12;233;EG MIRTILLI;220
2022-03-12;235;EG NASHI;3
2022-03-12;237;EG PATATE DOLCI;33
2022-03-12;240;EG PHISALIS;61
2022-03-12;241;EG PIMENTO;222
2022-03-12;242;EG PITHAIA GIALLA;1
2022-03-12;243;EG PITHAIA ROSSA;6
2022-03-12;244;EG PLATANO;121
2022-03-12;245;EG POMELO;2
2022-03-12;247;EG RAD GINGER;316
2022-03-12;253;EG TAMARINDO;9
2022-03-12;254;EG TOPINAMBUR;15
2022-03-12;255;SF COCCO;282
2022-03-12;256;SF GINGER;218
2022-03-12;258;SF MANIOCA;35
2022-03-12;259;SF PLATANO;99
2022-03-12;260;AVOCADO Confez;866
2022-03-12;261;SE MANGO;1232
2022-03-12;262;PAPAYA Confez;70
2022-03-12;264;EG COCCO PRETAGLIATO;32
2022-03-12;265;EG MELOGRANO;9
2022-03-12;266;EG PASSION;213
2022-03-12;269;NOCI DI COCCO BINS;1
2022-03-12;271;EG ORTAGGI VARI;12
2022-03-12;281;DISIDRATATO SFUSO;12
2022-03-12;282;EG DISIDRATATO;222
2022-03-12;283;BANANITO ALBANO;54
2022-03-12;284;SE MANGO V/A;186
2022-03-12;285;PAPAYA V/A Confez;87
2022-03-12;300;NEGOZIO BANANITO;22
2022-03-14;2;ANANAS MARE;87
2022-03-14;4;AVOCADO Orig;1318
2022-03-14;5;FRUTTA VARIA;27
2022-03-14;6;ORTAGGI VARI;155
2022-03-14;8;BANANITO AVION;5
2022-03-14;9;ERBE AROMATICHE;36
2022-03-14;10;CURCUMA ORIGINALE;2
2022-03-14;12;CHERIMOIA;12
2022-03-14;13;CILIEGIE;7
2022-03-14;16;SCATOLAME;1
2022-03-14;18;DATTERI MEDJHUL;1
2022-03-14;23;INDIVIA BELGA;40
2022-03-14;28;MANGO AVION;231
2022-03-14;29;MANGO NAVE;1392
2022-03-14;31;MELOGRANO MAG;166
2022-03-14;32;MELONI GIALLI;55
2022-03-14;36;PAPAYA FORMOSA Orig;79
2022-03-14;38;NASHI;73
2022-03-14;39;NOCI DI COCCO;60
2022-03-14;42;PASSION FRUIT;243
2022-03-14;43;PATATA DOLCE;604
2022-03-14;44;PHISALIS;42
2022-03-14;45;PIMENTO ANTILLE;13
2022-03-14;46;PLATANO;52
2022-03-14;47;POMELO;466
2022-03-14;48;GINGER;190
2022-03-14;49;MANIOCA;29
2022-03-14;52;SCALOGNO;16
2022-03-14;53;SEDANO RAPA;10
2022-03-14;54;TAMARINDO DOLCE;3
2022-03-14;55;UVA VARIA;30
2022-03-14;60;EG CURCUMA;1
2022-03-14;67;MELONI CANTALUPO;3
2022-03-14;73;POMPELMI;30
2022-03-14;75;Art Descrittivo;2
2022-03-14;80;VARI;0
2022-03-14;84;ZUCCHE VARIE;35
2022-03-14;85;PATATINE;24
2022-03-14;89;AGLIO;101
2022-03-14;92;ARANCE;240
2022-03-14;93;VERDURE CINESI;2
2022-03-14;98;GRANADILLA;4
2022-03-14;100;PITHAIA GIALLA-ROSSA;20
2022-03-14;101;LIME MARE;916
2022-03-14;105;NETTARINE;1
2022-03-14;106;SUSINE;2
2022-03-14;107;LAMPONI;1
2022-03-14;108;MIRTILLI;18
2022-03-14;120;TOPINAMBUR;13
2022-03-14;125;IMBALLAGGI;89
2022-03-14;127;AVOCADO HASS Orig;1269
2022-03-14;129;FIORI;4
2022-03-14;131;MACEDONIE ESOTICHE;249
2022-03-14;132;PAPAYA V/A Orig;173
2022-03-14;133;Imballi;99714
2022-03-14;134;CIPOLLINE PELATE;21
2022-03-14;137;RADICI BIANCHE;19
2022-03-14;138;BANANE ROSSE;1
2022-03-14;139;GOYAVA;4
2022-03-14;140;COCCO FRESCO;9
2022-03-14;142;KUMQUAT;15
2022-03-14;146;MANDARINI;390
2022-03-14;147;CONTRIBUTI VARI;3662
2022-03-14;149;EG RAFANO;1
2022-03-14;152;SPEZIE;11
2022-03-14;153;PATATE;44
2022-03-14;195;AVOCADO HASS Confez;1495
2022-03-14;207;MINIVERDURE;7
2022-03-14;210;EG BANANE ROSSE;1
2022-03-14;211;EG BANANITO;5
2022-03-14;215;EG COCCO;46
2022-03-14;216;EG DATTERI;12
2022-03-14;225;EG KUMQUAT;26
2022-03-14;228;EG LIME;244
2022-03-14;231;EG LEMONGRASS;4
2022-03-14;233;EG MIRTILLI;18
2022-03-14;235;EG NASHI;1
2022-03-14;237;EG PATATE DOLCI;14
2022-03-14;240;EG PHISALIS;46
2022-03-14;241;EG PIMENTO;85
2022-03-14;242;EG PITHAIA GIALLA;1
2022-03-14;243;EG PITHAIA ROSSA;8
2022-03-14;244;EG PLATANO;55
2022-03-14;245;EG POMELO;5
2022-03-14;247;EG RAD GINGER;195
2022-03-14;253;EG TAMARINDO;9
2022-03-14;254;EG TOPINAMBUR;2
2022-03-14;255;SF COCCO;175
2022-03-14;256;SF GINGER;44
2022-03-14;259;SF PLATANO;14
2022-03-14;260;AVOCADO Confez;750
2022-03-14;261;SE MANGO;569
2022-03-14;262;PAPAYA Confez;61
2022-03-14;264;EG COCCO PRETAGLIATO;28
2022-03-14;265;EG MELOGRANO;10
2022-03-14;266;EG PASSION;116
2022-03-14;269;NOCI DI COCCO BINS;1
2022-03-14;271;EG ORTAGGI VARI;1
2022-03-14;279;PAPAYA BAULETTO;1
2022-03-14;281;DISIDRATATO SFUSO;7
2022-03-14;282;EG DISIDRATATO;86
2022-03-14;283;BANANITO ALBANO;45
2022-03-14;284;SE MANGO V/A;113
2022-03-14;285;PAPAYA V/A Confez;57
2022-03-14;300;NEGOZIO BANANITO;4
2022-03-15;1;ANANAS AVION;6
2022-03-15;2;ANANAS MARE;248
2022-03-15;4;AVOCADO Orig;2913
2022-03-15;5;FRUTTA VARIA;12
2022-03-15;6;ORTAGGI VARI;148
2022-03-15;8;BANANITO AVION;2
2022-03-15;9;ERBE AROMATICHE;160
2022-03-15;10;CURCUMA ORIGINALE;1
2022-03-15;12;CHERIMOIA;17
2022-03-15;16;SCATOLAME;2
2022-03-15;18;DATTERI MEDJHUL;17
2022-03-15;23;INDIVIA BELGA;32
2022-03-15;27;MAIS PANNOCCHIE;7
2022-03-15;28;MANGO AVION;262
2022-03-15;29;MANGO NAVE;1039
2022-03-15;31;MELOGRANO MAG;530
2022-03-15;36;PAPAYA FORMOSA Orig;106
2022-03-15;38;NASHI;119
2022-03-15;39;NOCI DI COCCO;102
2022-03-15;41;PAPAYA Orig;3
2022-03-15;42;PASSION FRUIT;238
2022-03-15;43;PATATA DOLCE;786
2022-03-15;44;PHISALIS;62
2022-03-15;45;PIMENTO ANTILLE;65
2022-03-15;46;PLATANO;28
2022-03-15;47;POMELO;408
2022-03-15;48;GINGER;595
2022-03-15;49;MANIOCA;27
2022-03-15;50;RAFANO;8
2022-03-15;51;RAMBUTAN;1
2022-03-15;52;SCALOGNO;57
2022-03-15;53;SEDANO RAPA;41
2022-03-15;55;UVA VARIA;67
2022-03-15;60;EG CURCUMA;11
2022-03-15;73;POMPELMI;153
2022-03-15;75;Art Descrittivo;0
2022-03-15;79;DATTERI CONGELATI;1
2022-03-15;80;VARI;4
2022-03-15;84;ZUCCHE VARIE;11
2022-03-15;85;PATATINE;4
2022-03-15;89;AGLIO;11
2022-03-15;92;ARANCE;760
2022-03-15;93;VERDURE CINESI;14
2022-03-15;98;GRANADILLA;3
2022-03-15;100;PITHAIA GIALLA-ROSSA;25
2022-03-15;101;LIME MARE;1820
2022-03-15;108;MIRTILLI;170
2022-03-15;120;TOPINAMBUR;5
2022-03-15;125;IMBALLAGGI;99
2022-03-15;127;AVOCADO HASS Orig;2317
2022-03-15;129;FIORI;20
2022-03-15;130;SUCCHI CENTRIFUGATI;4
2022-03-15;131;MACEDONIE ESOTICHE;217
2022-03-15;132;PAPAYA V/A Orig;213
2022-03-15;133;Imballi;110843
2022-03-15;134;CIPOLLINE PELATE;16
2022-03-15;137;RADICI BIANCHE;10
2022-03-15;138;BANANE ROSSE;1
2022-03-15;146;MANDARINI;400
2022-03-15;147;CONTRIBUTI VARI;8176
2022-03-15;149;EG RAFANO;4
2022-03-15;152;SPEZIE;43
2022-03-15;153;PATATE;14
2022-03-15;165;CAVOLO CINESE;6
2022-03-15;195;AVOCADO HASS Confez;2405
2022-03-15;207;MINIVERDURE;28
2022-03-15;211;EG BANANITO;3
2022-03-15;215;EG COCCO;324
2022-03-15;216;EG DATTERI;22
2022-03-15;225;EG KUMQUAT;7
2022-03-15;228;EG LIME;325
2022-03-15;231;EG LEMONGRASS;3
2022-03-15;233;EG MIRTILLI;160
2022-03-15;235;EG NASHI;1
2022-03-15;237;EG PATATE DOLCI;14
2022-03-15;240;EG PHISALIS;43
2022-03-15;241;EG PIMENTO;96
2022-03-15;243;EG PITHAIA ROSSA;9
2022-03-15;244;EG PLATANO;76
2022-03-15;245;EG POMELO;4
2022-03-15;247;EG RAD GINGER;192
2022-03-15;248;EG RAD MANIOCA;2
2022-03-15;253;EG TAMARINDO;5
2022-03-15;254;EG TOPINAMBUR;2
2022-03-15;255;SF COCCO;89
2022-03-15;256;SF GINGER;182
2022-03-15;258;SF MANIOCA;41
2022-03-15;259;SF PLATANO;70
2022-03-15;260;AVOCADO Confez;940
2022-03-15;261;SE MANGO;593
2022-03-15;262;PAPAYA Confez;27
2022-03-15;264;EG COCCO PRETAGLIATO;29
2022-03-15;265;EG MELOGRANO;11
2022-03-15;266;EG PASSION;129
2022-03-15;269;NOCI DI COCCO BINS;2
2022-03-15;271;EG ORTAGGI VARI;3
2022-03-15;281;DISIDRATATO SFUSO;2
2022-03-15;282;EG DISIDRATATO;47
2022-03-15;283;BANANITO ALBANO;51
2022-03-15;284;SE MANGO V/A;107
2022-03-15;285;PAPAYA V/A Confez;47
2022-03-15;300;NEGOZIO BANANITO;9
2022-03-16;2;ANANAS MARE;286
2022-03-16;4;AVOCADO Orig;2537
2022-03-16;5;FRUTTA VARIA;20
2022-03-16;6;ORTAGGI VARI;99
2022-03-16;8;BANANITO AVION;1
2022-03-16;9;ERBE AROMATICHE;17
